
185;131                                                                                                                                                                                                 
181;9                                                                                                                                                                                                   
72;68                                                                                                                                                                                                   
251;138                                                                                                                                                                                                 
463;18                                                                                                                                                                                                  
88;50                                                                                                                                                                                                   
177;0                                                                                                                                                                                                   
205;4                                                                                                                                                                                                   
224;50                                                                                                                                                                                                  
479;15                                                                                                                                                                                                  
433;377                                                                                                                                                                                                 
587;240                                                                                                                                                                                                 
429;4                                                                                                                                                                                                   
649;26                                                                                                                                                                                                  
596;68                                                                                                                                                                                                  
717;21                                                                                                                                                                                                  
639;30                                                                                                                                                                                                  
404;21                                                                                                                                                                                                  
628;123                                                                                                                                                                                                 
586;16                                                                                                                                                                                                  
626;39                                                                                                                                                                                                  
382;13                                                                                                                                                                                                  
289;143                                                                                                                                                                                                 
758;0                                                                                                                                                                                                   
791;22                                                                                                                                                                                                  
755;10                                                                                                                                                                                                  
769;39                                                                                                                                                                                                  
763;0                                                                                                                                                                                                   
678;0                                                                                                                                                                                                   
806;0                                                                                                                                                                                                   
847;62                                                                                                                                                                                                  
814;0                                                                                                                                                                                                   
852;28                                                                                                                                                                                                  
846;90                                                                                                                                                                                                  
1112;2371                                                                                                                                                                                               
993;0                                                                                                                                                                                                   
1088;174                                                                                                                                                                                                
1113;88                                                                                                                                                                                                 
1050;18                                                                                                                                                                                                 
781;96                                                                                                                                                                                                  
1135;11                                                                                                                                                                                                 
1125;130                                                                                                                                                                                                
782;3546                                                                                                                                                                                                
1242;127                                                                                                                                                                                                
1137;0                                                                                                                                                                                                  
1205;1485                                                                                                                                                                                               
1222;100                                                                                                                                                                                                
1190;2                                                                                                                                                                                                  
1215;15                                                                                                                                                                                                 
1307;547                                                                                                                                                                                                
1195;194                                                                                                                                                                                                
1275;419                                                                                                                                                                                                
1244;533                                                                                                                                                                                                
1366;1                                                                                                                                                                                                  
1445;231                                                                                                                                                                                                
1458;15                                                                                                                                                                                                 
1417;0                                                                                                                                                                                                  
1442;1                                                                                                                                                                                                  
1362;209                                                                                                                                                                                                
1448;0                                                                                                                                                                                                  
1429;56                                                                                                                                                                                                 
1444;0                                                                                                                                                                                                  
1507;31                                                                                                                                                                                                 
148;0                                                                                                                                                                                                   
1559;20                                                                                                                                                                                                 
1568;3                                                                                                                                                                                                  
1598;100                                                                                                                                                                                                
1249;0                                                                                                                                                                                                  
1646;390                                                                                                                                                                                                
1641;11                                                                                                                                                                                                 
1456;2                                                                                                                                                                                                  
1676;989                                                                                                                                                                                                
1661;0                                                                                                                                                                                                  
1764;0                                                                                                                                                                                                  
1687;0                                                                                                                                                                                                  
1690;12                                                                                                                                                                                                 
1830;14                                                                                                                                                                                                 
1778;0                                                                                                                                                                                                  
1767;24                                                                                                                                                                                                 
1784;38                                                                                                                                                                                                 
1781;132                                                                                                                                                                                                
1855;30                                                                                                                                                                                                 
1846;0                                                                                                                                                                                                  
1776;16                                                                                                                                                                                                 
1772;5                                                                                                                                                                                                  
1870;33                                                                                                                                                                                                 
1891;444                                                                                                                                                                                                
1747;10                                                                                                                                                                                                 
1727;73                                                                                                                                                                                                 
1406;160                                                                                                                                                                                                
1924;4                                                                                                                                                                                                  
1934;9                                                                                                                                                                                                  
1925;346                                                                                                                                                                                                
1905;0                                                                                                                                                                                                  
1963;36                                                                                                                                                                                                 
1965;2                                                                                                                                                                                                  
1962;78                                                                                                                                                                                                 
2036;10                                                                                                                                                                                                 
962;145                                                                                                                                                                                                 
2054;79                                                                                                                                                                                                 
1987;41                                                                                                                                                                                                 
2055;12                                                                                                                                                                                                 
1998;417                                                                                                                                                                                                
2030;18                                                                                                                                                                                                 
1996;95                                                                                                                                                                                                 
2111;49                                                                                                                                                                                                 
2024;1                                                                                                                                                                                                  
2044;1                                                                                                                                                                                                  
2128;1                                                                                                                                                                                                  
2141;4                                                                                                                                                                                                  
1977;2                                                                                                                                                                                                  
2161;95                                                                                                                                                                                                 
1892;2                                                                                                                                                                                                  
2188;108                                                                                                                                                                                                
2190;145                                                                                                                                                                                                
2180;0                                                                                                                                                                                                  
2155;100                                                                                                                                                                                                
2119;12                                                                                                                                                                                                 
2196;148                                                                                                                                                                                                
2304;0                                                                                                                                                                                                  
2260;0                                                                                                                                                                                                  
2233;878                                                                                                                                                                                                
2235;38                                                                                                                                                                                                 
2279;30                                                                                                                                                                                                 
2268;46                                                                                                                                                                                                 
1904;131                                                                                                                                                                                                
2250;10                                                                                                                                                                                                 
2333;33                                                                                                                                                                                                 
2292;122                                                                                                                                                                                                
2311;464                                                                                                                                                                                                
2261;0                                                                                                                                                                                                  
2386;3                                                                                                                                                                                                  
2368;0                                                                                                                                                                                                  
2021;4241                                                                                                                                                                                               
2404;2                                                                                                                                                                                                  
2421;0                                                                                                                                                                                                  
2439;132                                                                                                                                                                                                
2470;0                                                                                                                                                                                                  
2492;0                                                                                                                                                                                                  
1420;10                                                                                                                                                                                                 
2551;49                                                                                                                                                                                                 
2534;77                                                                                                                                                                                                 
2553;0                                                                                                                                                                                                  
2584;0                                                                                                                                                                                                  
2948;102                                                                                                                                                                                                
2607;74                                                                                                                                                                                                 
2455;50                                                                                                                                                                                                 
2573;11                                                                                                                                                                                                 
2666;0                                                                                                                                                                                                  
2687;0                                                                                                                                                                                                  
2656;15                                                                                                                                                                                                 
2657;85                                                                                                                                                                                                 
2676;0                                                                                                                                                                                                  
3011;46                                                                                                                                                                                                 
2712;149                                                                                                                                                                                                
2714;387                                                                                                                                                                                                
2715;0                                                                                                                                                                                                  
2684;190                                                                                                                                                                                                
2709;35                                                                                                                                                                                                 
2273;20                                                                                                                                                                                                 
2718;46                                                                                                                                                                                                 
2801;84                                                                                                                                                                                                 
2752;8                                                                                                                                                                                                  
2796;35                                                                                                                                                                                                 
2780;55                                                                                                                                                                                                 
2876;0                                                                                                                                                                                                  
2877;0                                                                                                                                                                                                  
2774;26                                                                                                                                                                                                 
2775;87                                                                                                                                                                                                 
2777;57                                                                                                                                                                                                 
2779;11                                                                                                                                                                                                 
2915;50                                                                                                                                                                                                 
2901;0                                                                                                                                                                                                  
2833;7                                                                                                                                                                                                  
1733;0                                                                                                                                                                                                  
2957;0                                                                                                                                                                                                  
2949;0                                                                                                                                                                                                  
2898;0                                                                                                                                                                                                  
2967;0                                                                                                                                                                                                  
2908;1                                                                                                                                                                                                  
2909;0                                                                                                                                                                                                  
2978;0                                                                                                                                                                                                  
2996;0                                                                                                                                                                                                  
3037;24                                                                                                                                                                                                 
3016;298                                                                                                                                                                                                
3033;0                                                                                                                                                                                                  
3043;0                                                                                                                                                                                                  
2971;46                                                                                                                                                                                                 
2944;0                                                                                                                                                                                                  
3073;0                                                                                                                                                                                                  
3109;36                                                                                                                                                                                                 
3021;0                                                                                                                                                                                                  
3026;0                                                                                                                                                                                                  
3027;0                                                                                                                                                                                                  
3138;0                                                                                                                                                                                                  
3154;0                                                                                                                                                                                                  
3105;51                                                                                                                                                                                                 
2899;37                                                                                                                                                                                                 
3163;28                                                                                                                                                                                                 
3150;83                                                                                                                                                                                                 
3272;0                                                                                                                                                                                                  
3143;0                                                                                                                                                                                                  
3137;0                                                                                                                                                                                                  
3268;1907                                                                                                                                                                                               
3166;4                                                                                                                                                                                                  
3136;0                                                                                                                                                                                                  
3407;0                                                                                                                                                                                                  
3394;0                                                                                                                                                                                                  
2985;7                                                                                                                                                                                                  
3459;45                                                                                                                                                                                                 
3308;68                                                                                                                                                                                                 
3309;34                                                                                                                                                                                                 
3414;263                                                                                                                                                                                                
3312;24                                                                                                                                                                                                 
3107;680                                                                                                                                                                                                
3477;0                                                                                                                                                                                                  
3164;6                                                                                                                                                                                                  
3397;0                                                                                                                                                                                                  
2732;8                                                                                                                                                                                                  
3285;45                                                                                                                                                                                                 
3370;0                                                                                                                                                                                                  
3265;30                                                                                                                                                                                                 
3263;10                                                                                                                                                                                                 
